MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L01_weight,MI_dir_L01_mean,MI_dir_L01_variance,MI_dir_L001_weight,MI_dir_L001_mean,MI_dir_L001_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L01_weight,H_L01_mean,H_L01_variance,H_L001_weight,H_L001_mean,H_L001_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L01_weight,HH_L01_mean,HH_L01_std,HH_L01_magnitude,HH_L01_radius,HH_L01_covariance,HH_L01_pcc,HH_L001_weight,HH_L001_mean,HH_L001_std,HH_L001_magnitude,HH_L001_radius,HH_L001_covariance,HH_L001_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L01_weight,HH_jit_L01_mean,HH_jit_L01_variance,HH_jit_L001_weight,HH_jit_L001_mean,HH_jit_L001_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L01_weight,HpHp_L01_mean,HpHp_L01_std,HpHp_L01_magnitude,HpHp_L01_radius,HpHp_L01_covariance,HpHp_L01_pcc,HpHp_L001_weight,HpHp_L001_mean,HpHp_L001_std,HpHp_L001_magnitude,HpHp_L001_radius,HpHp_L001_covariance,HpHp_L001_pcc,label
132.52721460628186,377.3806126919867,59864.136709404505,208.7676002893284,401.61688681958015,56156.047370395594,621.6002782426482,404.17328065127714,55696.41639186503,5377.325894580262,392.81524967999604,57635.86061162551,11071.101502865049,391.0835753717991,57908.94614726197,132.52721460628186,377.3806126919867,59864.136709404505,208.7676002893284,401.61688681958015,56156.047370395594,621.6002782426482,404.17328065127714,55696.41639186503,5377.325894580262,392.81524967999604,57635.86061162551,11071.101502865049,391.0835753717991,57908.94614726197,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657934.161164,0.0,1.0,1507657934.161164,0.0,1.0,1507657934.161164,0.0,1.0,1507657934.161164,0.0,1.0,1507657934.161164,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,ack
1.000000029,60.00000111,4.22E-05,1.000030163,60.00114618,0.043553387,1.031128655,61.14717873,42.27677295,2.559673902,82.07021227,391.9425407,28.78957803,91.55413278,302.4753958,1.000000029,60.00000111,4.22E-05,1.000030163,60.00114618,0.043553387,1.031128655,61.14717873,42.27677295,2.559673902,82.07021227,391.9425407,28.78957803,91.55413278,302.4753958,1.000000029,60.00000111,0.006496574,114.90866,4.22E-05,1.12E-57,0,1.000030163,60.00114618,0.208694483,114.9092579,0.043553387,1.63E-33,0,1.031128653,61.14717865,6.502058891,115.5118057,42.27676982,-6.83E-08,-1.67E-06,1.944609493,75.76658002,18.72284688,119.5364299,394.0108661,-15.21559052,-0.060590636,11.79729118,76.51587691,18.83467913,109.3058848,505.935151,80.81866218,0.225923908,1.000000029,5.005613676,1.18E-05,1.000030163,5.006219605,0.012195634,1.031128653,5.612660028,11.83816077,1.944609493,13.53926344,105.0562315,11.79729118,13.16264425,1301.144542,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.000000001,60,6.74E-07,84.85281374,4.55E-13,-4.60E-48,0,1.137771567,60,9.54E-07,84.85281374,1.02E-12,2.53E-32,3.93E-20,6.668405405,60,0,84.85281374,1.82E-12,4.53E-29,0,benign_traffic
102.45089692393884,60.00000000000008,4.092726157978177e-12,121.52929127431291,60.000000008496144,4.078156052855775e-07,259.0459432797451,60.00052049265624,0.0248129521228293,2288.358111619085,60.01945498939415,0.7547580880950591,8637.286880791447,60.02176591274039,0.7620894336973834,102.45089692393884,60.00000000000008,4.092726157978177e-12,121.52929127431291,60.000000008496144,4.078156052855775e-07,259.0459432797451,60.00052049265624,0.0248129521228293,2288.358111619085,60.01945498939415,0.7547580880950591,8637.286880791447,60.02176591274039,0.7620894336973834,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653026.338826,0.0,1.0,1507653026.338826,0.0,1.0,1507653026.338826,0.0,1.0,1507653026.338826,0.0,1.0,1507653026.338826,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,scaner
161.3937285891799,67.4760292511443,50.01420411035725,254.10965152164985,67.80653852071019,50.173482701867215,690.7589842735922,68.63195708969542,47.89016758762682,4356.252359647561,69.18156515018875,44.60403061861416,6673.166813879363,69.21429847846228,44.344674366531756,161.3937285891799,67.4760292511443,50.01420411035725,254.10965152164985,67.80653852071019,50.173482701867215,690.7589842735922,68.63195708969542,47.89016758762682,4356.252359647561,69.18156515018875,44.60403061861416,6673.166813879363,69.21429847846228,44.344674366531756,85.7638768809969,73.99999999999999,0.0,73.99999999999999,0.0,0.0,0.0,140.72032260996255,73.99999999999959,9.5367431640625e-07,73.99999999999959,9.094947017729282e-13,0.0,0.0,423.6237252168674,73.99999463277953,0.008668395458963231,73.99999463277953,7.514107983297437e-05,0.0,0.0,2852.8241096986103,73.99794924770403,0.16942941466619424,73.99794924770403,0.028706326554129188,0.0,0.0,4387.513607887436,73.9970757427458,0.20231423648297425,73.9970757427458,0.04093105028368882,0.0,0.0,85.7638768809969,0.0035545802280430023,0.00010912213681098396,140.72032260996255,0.003524898732591567,362.3717058616219,423.6237252168674,100.37814012005451,151330608601.74982,2852.8241096986103,185377.82062851996,279451809908602.3,4387.513607887436,309447.5959313066,466445089569210.9,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,syn
141.65652632699135,271.90578368376674,59768.94115687444,218.28002603139163,323.4856744305215,60719.83550120943,628.553124449628,368.91335486781713,57156.39647210005,4996.764408874727,380.91390567069016,55540.052293943816,9055.680912731596,380.8194807559025,55555.83584276313,141.65652632699135,271.90578368376674,59768.94115687444,218.28002603139163,323.4856744305215,60719.83550120943,628.553124449628,368.91335486781713,57156.39647210005,4996.764408874727,380.91390567069016,55540.052293943816,9055.680912731596,380.8194807559025,55555.83584276313,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655946.871836,0.0,1.0,1507655946.871836,0.0,1.0,1507655946.871836,0.0,1.0,1507655946.871836,0.0,1.0,1507655946.871836,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,udp
127.07204334407464,548.728956097184,2576.111729369149,155.7834703189145,530.9420065381502,10858.960112422355,356.9419513056272,417.4722154529569,48801.83406746801,4016.5621068366577,341.4078079870103,59819.542722200466,8622.099806129763,338.27336774018664,60027.03017516178,127.07204334407464,548.728956097184,2576.111729369149,155.7834703189145,530.9420065381502,10858.960112422355,356.9419513056272,417.4722154529569,48801.83406746801,4016.5621068366577,341.4078079870103,59819.542722200466,8622.099806129763,338.27336774018664,60027.03017516178,125.7161682068009,553.9999998640886,0.008193905792839353,553.9999998640886,6.714009214192629e-05,0.0,0.0,148.51212638916462,553.9998890014864,0.2341650131422523,553.9998890014864,0.054833253379911184,0.0,0.0,258.3204264848924,553.9384323904313,5.514581448866251,553.9384323904313,30.410608556179795,0.0,0.0,2288.7934591881485,553.8160139539783,9.531802341185486,553.8160139539783,90.85525587142912,0.0,0.0,4858.523425915494,553.818038123197,9.47924348336594,553.818038123197,89.85605701693568,0.0,0.0,125.7161682068009,0.003272140368225364,0.0014192263765823222,148.51212638916462,0.004723720032949889,0.002703690983645689,258.3204264848924,0.026802946300521668,30523428.32175421,2288.7934591881485,93910.72600070851,141576552735355.72,4858.523425915494,255388.17073923073,384973121642205.06,125.71616817221323,554.0000000000001,7.62939453125e-06,554.0000000000001,5.820766091346741e-11,0.0,0.0,148.5120930194779,553.9999999999999,1.52587890625e-05,553.9999999999999,2.3283064365386963e-10,0.0,0.0,258.28823180642786,554.0000000000006,2.0185480583683703e-05,554.0000000000006,4.0745362639427195e-10,0.0,0.0,2287.941017773746,554.0000000000019,3.411968959808029e-05,554.0000000000019,1.164153218269348e-09,0.0,0.0,4856.7338185449125,553.9999999999985,5.394796609394436e-05,553.9999999999985,2.9103830456733704e-09,0.0,0.0,udpplain
133.5267765802668,375.00370657008085,60164.54037157138,209.76718628062497,399.9883342662625,56442.029701570886,622.5998673422099,403.6204805324457,55796.9120311575,5378.325539119316,392.75336884975263,57645.73534578543,11072.101429681008,391.053672866166,57913.61531398098,133.5267765802668,375.00370657008085,60164.54037157138,209.76718628062497,399.9883342662625,56442.029701570886,622.5998673422099,403.6204805324457,55796.9120311575,5378.325539119316,392.75336884975263,57645.73534578543,11072.101429681008,391.053672866166,57913.61531398098,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657934.161165,0.0,1.0,1507657934.161165,0.0,1.0,1507657934.161165,0.0,1.0,1507657934.161165,0.0,1.0,1507657934.161165,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,ack
1.912082016,60.00000053,2.01E-05,1.946309996,60.00055728,0.0211763,2.01232423,60.57710224,21.59683832,3.554967135,75.86193764,380.1657201,29.78427978,90.49471039,324.6266363,1.912082016,60.00000053,2.01E-05,1.946309996,60.00055728,0.0211763,2.01232423,60.57710224,21.59683832,3.554967135,75.86193764,380.1657201,29.78427978,90.49471039,324.6266363,1.912082016,60.00000053,0.004486917,84.85281451,2.91E-05,9.62E-13,4.68E-08,1.946309996,60.00055728,0.145520789,84.85361169,0.030323789,1.07E-06,5.00E-05,2.012324228,60.5771022,4.647239684,85.67224048,30.66365018,1.118126779,0.051569028,2.941033716,70.40568261,16.9451382,99.57277239,406.1445162,169.1984822,0.58915678,12.79512008,75.22508192,18.61914508,106.3919922,490.7498764,130.4441831,0.375906584,1.912082016,2.401614099,6.184663955,1.946309996,2.447702873,6.200482282,2.012324228,2.836712179,13.75618661,2.941033716,8.944718858,110.31029,12.79512008,12.13599571,1211.885997,1.912081989,60,6.74E-07,84.85281374,4.55E-13,0,0,1.946281452,60,9.54E-07,84.85281374,9.09E-13,0,0,1.981763261,60,6.74E-07,84.85281374,6.43E-13,-2.47E-29,-5.42E-17,2.135679416,60,9.54E-07,84.85281374,9.09E-13,-3.59E-32,0,7.667178193,60,0,84.85281374,1.36E-12,8.25E-29,0,benign_traffic
103.45055830550302,60.00000000000008,3.637978807091713e-12,122.52905026860016,60.0000000084268,4.0448730942443945e-07,260.0457720409356,60.00051849111378,0.02471753552754308,2289.3579603502285,60.019446491383036,0.7544285722356108,8638.286823695813,60.02176339303791,0.7620012662455338,103.45055830550302,60.00000000000008,3.637978807091713e-12,122.52905026860016,60.0000000084268,4.0448730942443945e-07,260.0457720409356,60.00051849111378,0.02471753552754308,2289.3579603502285,60.019446491383036,0.7544285722356108,8638.286823695813,60.02176339303791,0.7620012662455338,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653026.338827,0.0,1.0,1507653026.338827,0.0,1.0,1507653026.338827,0.0,1.0,1507653026.338827,0.0,1.0,1507653026.338827,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,scaner
162.39252836295915,67.51620333313329,49.96670128253845,255.1085176875549,67.83081627331303,50.12658155940244,691.7579568860741,68.63971709137935,47.86253373284672,4357.25171172804,69.18267099285487,44.599121091674526,6674.166714627187,69.21501552700575,44.341461206325214,162.39252836295915,67.51620333313329,49.96670128253845,255.1085176875549,67.83081627331303,50.12658155940244,691.7579568860741,68.63971709137935,47.86253373284672,4357.25171172804,69.18267099285487,44.599121091674526,6674.166714627187,69.21501552700575,44.341461206325214,86.76323908636435,73.99999999999999,0.0,73.99999999999999,0.0,0.0,0.0,141.71969471763862,73.99999999999959,9.5367431640625e-07,73.99999999999959,9.094947017729282e-13,0.0,0.0,424.62309514800455,73.9999946454195,0.008658182172913417,73.9999946454195,7.49641185393557e-05,0.0,0.0,2853.823685388842,73.99794996630214,0.1693997317771131,73.99794996630214,0.028696269126157862,0.0,0.0,4388.513542630521,73.99707640908925,0.2022911895556632,73.99707640908925,0.040921725371845234,0.0,0.0,86.76323908636435,0.0035136362234364548,0.00010800821116547864,141.71969471763862,0.003500041545505478,359.8147451352995,424.62309514800455,100.14174662398408,150974220547.78174,2853.823685388842,185312.86292928449,279353900055781.2,4388.513542630521,309377.08285371825,466338823666407.1,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,syn
