tcp,19795.0,1.6885419999999998,100.0,0.0,1.0,2.379201,100.0,0.0,0.275362,3.745754,DDoS
udp,184382.0,1.373459,100.0,1.963646,4.0,3.906008,100.0,0.0,1.025034,4.8802900000000005,DDoS
tcp,131817.0,0.0,100.0,0.22785500000000006,1.0,0.22785500000000006,100.0,0.0,4.388756,0.22785500000000006,DDoS
tcp,260461.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,207813.0,1.737597,100.0,0.0,4.0,2.399613,100.0,0.0,0.443791,4.057957,DDoS
udp,11754.0,0.461308,100.0,3.994469,4.0,4.339037,100.0,0.0,0.8383950000000001,4.991072,DDoS
tcp,188386.0,0.0,93.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,78973.0,0.0,21.0,0.0,3.0,0.0,100.0,0.0,0.097663,0.0,DDoS
tcp,75854.0,1.301784,100.0,0.21315100000000006,1.0,2.054132,100.0,0.0,0.408072,2.981989,DDoS
udp,22941.0,0.836886,96.0,2.91743,4.0,3.970274,100.0,0.0,1.009096,4.9648900000000005,DDoS
udp,212000.0,1.923161,100.0,0.0,4.0,2.719717,100.0,0.0,0.490713,4.092775,DDoS
tcp,193471.0,0.0,63.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,41087.0,1.687602,88.0,0.0,3.0,2.386447,100.0,0.0,0.282737,3.605267,DDoS
udp,236037.0,1.93606,100.0,0.0,4.0,2.737494,100.0,0.0,0.484631,4.151948,DDoS
udp,48768.0,0.45663,47.0,3.978289,4.0,4.349979,100.0,0.0,0.841945,4.993154,DDoS
tcp,21507.0,0.0,91.0,0.0,3.0,0.0,100.0,0.0,0.102152,0.0,DDoS
udp,6345.0,0.805108,100.0,2.989853,4.0,3.991907,100.0,0.0,0.931966,4.96114,DDoS
tcp,120468.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.100668,0.0,DDoS
tcp,54422.0,1.328366,71.0,0.16489,1.0,2.4485200000000003,100.0,0.324602,0.532478,3.467801,DDoS
tcp,32006.0,0.125523,100.0,2.820666,1.0,2.979727,100.0,0.0,0.404091,3.127512,DDoS
tcp,127258.0,0.090774,96.0,3.625336,3.0,3.71611,100.0,0.0,0.269647,3.806883,DDoS
tcp,198493.0,0.0,100.0,0.256903,1.0,0.256903,100.0,0.0,3.89252,0.256903,DDoS
udp,46427.0,0.954093,23.0,2.023962,4.0,2.708096,100.0,0.0,0.422482,4.057343,DDoS
tcp,160959.0,2.252683,48.0,0.0,3.0,2.252683,100.0,0.0,0.151446,4.505366,DDoS
udp,137205.0,0.641705,100.0,2.778713,4.0,3.685493,100.0,0.0,0.724593,4.170359,DDoS
udp,128572.0,1.005645,100.0,1.963731,4.0,3.3854269999999995,100.0,0.0,0.490898,4.1289690000000006,DDoS
udp,5776.0,0.939237,100.0,2.0432240000000004,4.0,3.371506,100.0,0.0,0.423798,4.035878,DDoS
udp,34650.0,0.995026,100.0,2.027631,4.0,3.4344910000000004,100.0,0.0,0.485548,4.163925,DDoS
tcp,207713.0,1.7200990000000005,51.0,0.0,1.0,2.432588,100.0,0.0,0.357705,3.649136,DDoS
udp,3180.0,0.798241,94.0,3.0043450000000003,4.0,3.995359,100.0,0.0,1.002548,4.959058,DDoS
tcp,17160.0,1.271583,92.0,0.0,1.0,2.197902,100.0,0.0,0.402508,3.04537,DDoS
tcp,164815.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,247995.0,1.93719,100.0,0.0,4.0,2.739001,100.0,0.0,0.484583,4.158135,DDoS
udp,32094.0,0.452989,71.0,3.984959,4.0,4.342329,100.0,0.0,0.839749,4.981464,DDoS
tcp,238803.0,0.119668,93.0,3.712877,1.0,3.832549,100.0,0.0,0.345127,3.952221,DDoS
tcp,180803.0,1.995002,72.0,0.0,3.0,1.995002,100.0,0.0,0.139236,3.990003,DDoS
tcp,100787.0,0.0,30.0,0.0,3.0,0.0,100.0,0.0,0.094943,0.0,DDoS
tcp,35983.0,0.05118,98.0,0.0,1.0,0.05118,100.0,0.0,0.210582,0.10236,DDoS
udp,182024.0,1.313113,100.0,1.3514959999999998,4.0,3.208091,100.0,0.0,0.653137,4.170881,DDoS
udp,206076.0,1.280602,100.0,1.390626,4.0,3.201671,100.0,0.0,0.728979,4.107517,DDoS
tcp,161424.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,114179.0,1.8755580000000005,100.0,0.0,3.0,2.6493580000000003,100.0,0.0,0.25410900000000003,4.084727,DDoS
udp,124889.0,1.911253,100.0,0.0,4.0,2.702916,100.0,0.0,0.4935479999999999,4.058104,DDoS
tcp,189687.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,49627.0,0.88659,100.0,2.799448,4.0,3.929029,100.0,0.0,1.018546,4.965093,DDoS
tcp,165802.0,0.0,62.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,195559.0,1.282966,100.0,1.385661,4.0,3.2000490000000004,100.0,0.0,0.7291380000000001,4.107529,DDoS
tcp,18026.0,0.009597,100.0,0.0,1.0,0.009597,100.0,0.0,0.21237,0.019195,DDoS
udp,5411.0,0.950529,100.0,2.040107,4.0,3.384357,100.0,0.0,0.493044,4.057212,DDoS
tcp,117093.0,1.942238,73.0,0.0,1.0,2.7450240000000004,100.0,0.0,0.275294,4.2015720000000005,DDoS
tcp,257613.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.097082,0.0,DDoS
tcp,152447.0,0.096787,100.0,0.0,3.0,0.055879999999999985,100.0,0.0,0.091576,0.223519,DDoS
udp,139133.0,0.807108,81.0,2.756573,4.0,3.857418,100.0,0.0,0.628069,4.669077,DDoS
udp,27721.0,0.454715,70.0,3.986633,4.0,4.3403230000000015,100.0,0.0,0.839514,4.982278,DDoS
udp,58174.0,0.64608,100.0,2.779398,4.0,3.692998,100.0,0.0,0.723964,4.16118,DDoS
udp,163544.0,1.94861,100.0,0.0,4.0,2.754441,100.0,0.0,0.406354,4.205243,DDoS
udp,254875.0,0.072681,100.0,4.033589,4.0,4.1062699999999985,100.0,0.0,0.488973,4.1789510000000005,DDoS
tcp,103544.0,1.910873,100.0,0.0,3.0,2.654747,100.0,0.0,0.27157,4.419604,DDoS
tcp,72146.0,0.0,86.0,0.0,3.0,0.0,100.0,0.0,0.098112,0.0,DDoS
tcp,203117.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,122797.0,0.084633,100.0,3.653879,3.0,3.738506,100.0,0.0,0.269417,3.823134,DDoS
tcp,49564.0,1.256407,100.0,0.0,3.0,1.256407,100.0,0.0,0.05054,2.512815,DDoS
tcp,171929.0,1.88999,69.0,0.0,3.0,2.602599,100.0,0.0,0.273472,4.431108999999998,DDoS
udp,221533.0,0.416944,80.0,4.03687,4.0,4.453814,100.0,0.0,0.4578430000000001,4.870757,DDoS
udp,238857.0,1.270565,100.0,2.045184,4.0,3.315749,100.0,0.0,0.374243,4.586314,DDoS
tcp,200953.0,1.425732,100.0,0.0,3.0,2.016213,100.0,0.0,0.326864,3.039459,DDoS
