tcp,177873.0,0.0,18.0,0.2675,1.0,0.2675,100.0,0.0,3.738317,0.2675,DDoS
tcp,12847.0,0.008056,63.0,0.0,1.0,0.008056,100.0,0.0,0.21597,0.016113,DDoS
udp,21379.0,1.245983,100.0,1.979418,4.0,3.64428,100.0,0.0,0.931078,4.976598,DDoS
tcp,213958.0,0.0,85.0,0.264164,1.0,0.264164,100.0,0.0,3.785527,0.264164,DDoS
tcp,135595.0,0.056118,88.0,3.4975089999999995,3.0,3.553635,100.0,0.0,0.283642,3.60976,DDoS
udp,79280.0,0.946789,86.0,2.028859,4.0,3.367804,100.0,0.0,0.494825,4.043001,DDoS
tcp,111020.0,1.56441,100.0,0.0,3.0,2.207066,100.0,0.0,0.305968,3.443683,DDoS
tcp,210703.0,1.76328,41.0,0.17260799999999998,1.0,2.666212,100.0,0.243939,0.408969,3.926783,DDoS
tcp,250384.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,22655.0,1.895917,100.0,0.0,3.0,2.681202,100.0,0.0,0.249379,4.032882,DDoS
tcp,127662.0,1.522861,10.0,0.0,3.0,2.149655,100.0,0.0,0.307594,3.338044,DDoS
tcp,124924.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.067082,0.0,DDoS
udp,207690.0,1.732,84.0,0.0,4.0,2.390811,100.0,0.0,0.445402,4.047471,DDoS
tcp,5519.0,0.1794,59.0,0.0,1.0,0.192465,17.0,0.048989,0.122392,0.371927,DDoS
udp,234809.0,1.933872,100.0,0.0,4.0,2.734398,100.0,0.0,0.484639,4.147336,DDoS
udp,32911.0,0.479102,100.0,2.970206,4.0,3.647101,100.0,0.0,0.931097,4.011407,DDoS
udp,195200.0,1.7886540000000002,28.0,0.0,4.0,2.506921,100.0,0.0,0.432351,4.052678,DDoS
udp,83748.0,0.916108,100.0,2.1253330000000004,4.0,3.420902,100.0,0.0,0.489202,4.071311,DDoS
tcp,260295.0,0.015093,100.0,0.16458299999999998,1.0,0.179676,100.0,0.095682,0.287045,0.194769,DDoS
udp,51320.0,0.942205,76.0,2.037979,4.0,3.370456,100.0,0.0,0.494725,4.038157,DDoS
tcp,125006.0,1.520016,95.0,0.0,3.0,2.145614,100.0,0.0,0.30714,3.332123,DDoS
tcp,171206.0,1.7096939999999998,74.0,0.0,3.0,2.417373,100.0,0.0,0.292348,3.668624,DDoS
udp,197615.0,1.924524,100.0,0.0,4.0,2.721633,100.0,0.0,0.4906720000000001,4.097266,DDoS
tcp,146586.0,1.900471,72.0,0.0,1.0,2.685188,100.0,0.0,0.331247,4.127828,DDoS
udp,185510.0,1.898765,57.0,0.0,4.0,2.685253,100.0,0.0,0.494791,4.032676,DDoS
udp,211578.0,1.7229869999999998,8.0,0.0,4.0,2.36396,100.0,0.0,0.448092,4.0575980000000005,DDoS
udp,47605.0,0.667095,100.0,2.711477,4.0,3.654306,100.0,0.0,0.731196,4.154525,DDoS
udp,79371.0,1.239231,100.0,2.009933,4.0,3.681684,100.0,0.0,0.397942,4.973054,DDoS
udp,10427.0,0.633321,8.0,2.761239,4.0,3.65687,100.0,0.0,0.6562720000000001,4.110227,DDoS
tcp,177396.0,0.0,98.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,190749.0,0.068508,100.0,3.892832,3.0,3.961347,100.0,0.0,0.248431,4.029861,DDoS
tcp,56526.0,0.077111,45.0,3.561135,3.0,3.638246,100.0,0.0,0.271158,3.715357,DDoS
udp,88827.0,0.919595,73.0,2.117555,4.0,3.418056,100.0,0.0,0.489372,4.07046,DDoS
tcp,163936.0,1.9683,95.0,0.0,3.0,1.9683,100.0,0.0,0.139389,3.9366,DDoS
udp,119684.0,2.061688,100.0,0.0,4.0,2.896626,100.0,0.0,0.392848,4.6330480000000005,DDoS
udp,22570.0,1.41687,100.0,1.97942,4.0,3.983154,100.0,0.0,1.002697,4.993297,DDoS
tcp,127919.0,0.092328,82.0,0.0,1.0,0.092328,100.0,0.0,0.203236,0.184657,DDoS
udp,96453.0,1.187387,53.0,2.010595,4.0,3.631263,100.0,0.0,0.401988,4.822269,DDoS
udp,113526.0,0.974043,100.0,2.025153,4.0,3.402445,100.0,0.0,0.491068,4.112113,DDoS
tcp,205139.0,0.0,24.0,0.240481,1.0,0.240481,100.0,0.0,4.158333,0.240481,DDoS
tcp,6185.0,1.635984,98.0,0.0,1.0,2.312883,100.0,0.0,0.272401,3.520288,DDoS
udp,107234.0,1.927731,100.0,0.0,4.0,2.725981,100.0,0.0,0.421012,4.12039,DDoS
udp,134232.0,0.817383,64.0,2.988727,4.0,3.990085,100.0,0.0,1.0021799999999998,4.9909,DDoS
tcp,67375.0,0.051266,100.0,0.0,1.0,0.051266,100.0,0.0,0.19756,0.102533,DDoS
udp,70918.0,0.953884,100.0,2.036417,4.0,3.385397,100.0,0.0,0.493198,4.06542,DDoS
udp,139610.0,0.756698,100.0,3.005692,4.0,3.960357,100.0,0.0,0.864606,4.856436,DDoS
tcp,12549.0,1.092488,100.0,0.0,3.0,0.772506,100.0,0.0,0.094183,2.317517,DDoS
udp,158052.0,0.636356,100.0,2.754013,4.0,3.653952,100.0,0.0,0.729567,4.105985,DDoS
udp,86894.0,1.215944,99.0,2.010406,4.0,3.658663,100.0,0.0,0.399697,4.907308,DDoS
udp,55024.0,0.99262,94.0,2.025994,4.0,3.429416,100.0,0.0,0.416391,4.158482,DDoS
tcp,236136.0,0.13173800000000002,87.0,3.721033,1.0,3.852772,100.0,0.0,0.344308,3.98451,DDoS
udp,224795.0,1.938973,100.0,0.0,4.0,2.741843,100.0,0.0,0.484674,4.146679,DDoS
tcp,157360.0,1.898073,100.0,0.0,3.0,2.631169,100.0,0.0,0.271442,4.406901,DDoS
tcp,219810.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,108791.0,1.367613,36.0,1.97651,4.0,3.910589,100.0,0.0,1.025064,4.884474,DDoS
udp,128091.0,1.366192,100.0,1.97981,4.0,3.911874,100.0,0.0,1.024712,4.886204,DDoS
udp,170190.0,1.911591,100.0,0.0,4.0,2.703395,100.0,0.0,0.41147,4.058258,DDoS
tcp,165569.0,2.128721,100.0,0.23132,1.0,2.36004,100.0,0.0,0.229393,4.488761,DDoS
udp,143454.0,0.893474,90.0,2.1964080000000004,4.0,3.459386,100.0,0.0,0.483005,4.1242160000000005,DDoS
udp,72527.0,1.195805,100.0,2.427919,4.0,4.118796,100.0,0.0,0.974244,4.98923,DDoS
tcp,77001.0,2.280143,100.0,0.0,3.0,2.280143,100.0,0.0,0.10186,4.560285,DDoS
udp,54434.0,0.974341,70.0,2.025074,4.0,3.402791000000001,100.0,0.0,0.490885,4.112495,DDoS
tcp,47447.0,1.338171,96.0,0.0,1.0,1.338171,100.0,0.0,0.089174,2.676342,DDoS
tcp,242033.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,199819.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,105083.0,0.036998,69.0,3.923391000000001,4.0,3.975734,100.0,0.0,0.84993,4.002508,DDoS
udp,129146.0,1.366863,100.0,1.978845,4.0,3.911854,100.0,0.0,1.024773,4.887161,DDoS
udp,102609.0,1.896945,100.0,0.0,4.0,2.6826830000000004,100.0,0.0,0.49452,4.02619,DDoS
udp,20916.0,0.973882,69.0,2.02774,4.0,3.404747,100.0,0.0,0.490532,4.1168190000000005,DDoS
tcp,40152.0,0.133424,100.0,0.0,1.0,0.133424,100.0,0.0,0.202452,0.266847,DDoS
tcp,253692.0,0.0,54.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,160386.0,0.468639,21.0,3.360202,1.0,3.754867,100.0,0.0,0.339538,4.4133010000000015,DDoS
tcp,253467.0,0.03748,52.0,3.197981,3.0,3.235472,100.0,0.0,0.316486,3.272962,DDoS
udp,247572.0,0.16831400000000002,100.0,4.0354220000000005,4.0,4.203735,100.0,0.0,0.480132,4.372049,DDoS
tcp,112438.0,1.5608229999999998,24.0,0.0,3.0,2.201876,100.0,0.0,0.305989,3.437204,DDoS
udp,234147.0,1.901835,45.0,0.0,4.0,2.689601,100.0,0.0,0.494656,4.03645,DDoS
udp,71069.0,0.698453,70.0,2.641951,4.0,3.629267,100.0,0.0,0.735113,4.148693,DDoS
udp,192751.0,1.800728,68.0,0.0,4.0,2.5276810000000003,100.0,0.0,0.4300270000000001,4.059952,DDoS
udp,55810.0,0.684786,100.0,2.671814,4.0,3.639693,100.0,0.0,0.733426,4.151973,DDoS
tcp,246784.0,0.041171,100.0,3.167705,3.0,3.208886,100.0,0.0,0.317168,3.250066,DDoS
udp,188664.0,1.820185,76.0,0.0,4.0,2.562544,100.0,0.0,0.426036,4.055095,DDoS
udp,118185.0,2.065989,70.0,0.0,4.0,2.902138,100.0,0.0,0.392461,4.645886,DDoS
